tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569162211748245000.00 ,negative,1,Customer Service Issue,0.6529,US Airways,null,RooterHTG,null,0,@USAirways Was told it was a software bug. Told to call back this AM  Now your system is too busy to handle any calls this AM.  Clown shoes.,null,2015/2/21 7:50,Sequim. WA,null
569161513056935000.00 ,negative,1,Customer Service Issue,1,US Airways,null,shivadelrahim,null,0,@USAirways - been on hold with reservations for over 30 min already! #worstairline,null,2015/2/21 7:47,null,null
569159165626716000.00 ,negative,1,Late Flight,1,US Airways,null,therealcab,null,0,@USAirways now the 3rd issue with the plane is a fuel leak. They will let us know soon what they decide. #getmeoffthisplane #ineedabeer,null,2015/2/21 7:38,null,null
569158030404800000.00 ,negative,1,Customer Service Issue,1,US Airways,null,lmcampo,null,0,@USAirways @franchise02 my friend has been on hold for 1.5 hours and still counting!,[38.90321224. -76.99583548],2015/2/21 7:33,Washington. D.C.,Eastern Time (US & Canada)
569156425626329000.00 ,neutral,1,null,null,US Airways,null,observepeople,null,0,@usairways Does anyone know the hold times for USAirways reservations?,null,2015/2/21 7:27,null,Eastern Time (US & Canada)
569154174929244000.00 ,negative,1,Late Flight,0.7072,US Airways,null,ooglek,null,0,@USAirways flight 813 DCA to CLT stuck waiting on CLT ATC. Cmon #FAA Missing flt 826 CLT to MBJ . hope you can rebook me! 816?,null,2015/2/21 7:18,Falls Church. VA,Eastern Time (US & Canada)
569153841083625000.00 ,negative,1,Customer Service Issue,1,US Airways,null,observepeople,null,0,@usairways when trying to check-in online . it says to call...now I've been on hold for 2 hours...what to do?,null,2015/2/21 7:17,null,Eastern Time (US & Canada)
569153207148150000.00 ,negative,1,Late Flight,0.6752,US Airways,null,therealcab,null,0,@USAirways how long are you going make us sit in this plane while they repair it? Could I at least get a beer???,null,2015/2/21 7:14,null,null
569152792314687000.00 ,negative,1,Customer Service Issue,1,US Airways,null,observepeople,null,0,@usairways I've been on hold for approaching 2 hrs for an issue when I changed my ticket online. Frustrating.,null,2015/2/21 7:12,null,Eastern Time (US & Canada)
569151367702401000.00 ,negative,1,Customer Service Issue,1,US Airways,null,tzutse,null,0,@USAirways on hold for 1hr . 30min. Not willing to hang in there as long as @franchise02. @AmericanAir answered in 7 min. U are not 1 yet.,null,2015/2/21 7:07,Texas,Central Time (US & Canada)
569147067559485000.00 ,neutral,0.6117,null,0,US Airways,null,LaurenCarrot,null,0,@USAirways what's the point of email stating I didn't get bumped to 1st class? I know I'm not in first class . I booked the regular ticket,[39.9692473. -75.1346431],2015/2/21 6:50,Your Dreams,null
569145957721505000.00 ,negative,1,Customer Service Issue,1,US Airways,null,franchise02,null,0,@USAirways 2 hours and 7 minutes. Just want to know I'm still in the queue...,null,2015/2/21 6:45,null,Eastern Time (US & Canada)
569144026084962000.00 ,negative,1,Customer Service Issue,1,US Airways,null,ShelbyDrazen,null,1,@USAirways check in at St. Louis is so rude . even the TSA is nicer than them.,null,2015/2/21 6:38,null,Eastern Time (US & Canada)
569143915405651000.00 ,negative,1,Late Flight,0.3511,US Airways,null,MissMollyAas,null,0,@USAirways so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!,null,2015/2/21 6:37,phoenix. AZ,Arizona
569143704109215000.00 ,negative,1,Flight Attendant Complaints,0.3387,US Airways,null,MissMollyAas,null,0,@USAirways paid to upgrade to first class . went up to Admirals club at PHX airport to be turned away because our flight is to CUN and not MC,null,2015/2/21 6:36,phoenix. AZ,Arizona
569143443512897000.00 ,negative,1,Late Flight,0.6669,US Airways,null,lfothergill,null,0,@USAirways can you please post wait time-have been on hold for two hours,null,2015/2/21 6:35,Pittsford. Vermont,Atlantic Time (Canada)
569139808804605000.00 ,negative,1,Cancelled Flight,0.6782,US Airways,null,Danielle__Paige,null,0,@USAirways Saying my friend missed her flight when she clearly sat next to me on the plane &amp; now you're Cancelled Flighting her flight home.. WTF!?,null,2015/2/21 6:21,null,Quito
569136628301729000.00 ,negative,1,Customer Service Issue,0.701,US Airways,null,NYC_Allie,null,0,@USAirways or is anyone even responding to social media? AWFUL.,null,2015/2/21 6:08,NYC,Eastern Time (US & Canada)
569136050951622000.00 ,positive,1,null,null,US Airways,null,AnnaFreifeld,null,0,@USAirways a big thanks to the gate agent flt5127..keeping us informed of the delay#greatcustomerservice,null,2015/2/21 6:06,null,null
569135312175280000.00 ,negative,1,Customer Service Issue,1,US Airways,null,NYC_Allie,null,0,@USAirways I'm on vacation . This is the LAST thing I want to be doing. Is anyone even answering the phone?,null,2015/2/21 6:03,NYC,Eastern Time (US & Canada)
569135148660342000.00 ,negative,1,Customer Service Issue,1,US Airways,null,NYC_Allie,null,0,@USAirways I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.,null,2015/2/21 6:02,NYC,Eastern Time (US & Canada)
569135011322064000.00 ,negative,1,Cancelled Flight,1,US Airways,null,PRof_Solutions,null,0,@USAirways DCA to RSW at 8:30am Cancelled Flightled.  Rebook to Charlotte Cancelled Flightled.  Can we rebook selves online???,null,2015/2/21 6:02,Washington. DC,Eastern Time (US & Canada)
569134333166002000.00 ,negative,0.6596,Flight Booking Problems,0.3617,US Airways,null,MarciDunnagan,null,0,@USAirways how do I find an email address regarding reativation of dividend miles. Nothing on website,null,2015/2/21 5:59,Boston. MA,Hawaii
569129625592274000.00 ,negative,1,Damaged Luggage,0.686,US Airways,null,CraigHall19701,null,0,@USAirways baggage drop at phl b/c is incredibly backed up... unacceptable service,null,2015/2/21 5:40,Delaware,Eastern Time (US & Canada)
569128660101427000.00 ,neutral,0.6947,null,0,US Airways,null,ErinPlocica,null,0,@USAirways we're glad to hear it. Out of curiosity . what causes such flight patterns?,null,2015/2/21 5:37,N眉rnberg. Germany ,null
569126921096859000.00 ,negative,1,Cancelled Flight,1,US Airways,null,WikeMK,null,0,@USAirways trying 2 fly frm DCA to SRQ to visit a family member in hospice but 4532 was Cancelled Flightled . can someone assist me?,null,2015/2/21 5:30,washington. dc,Eastern Time (US & Canada)
569126397161054000.00 ,negative,1,Customer Service Issue,0.6406,US Airways,null,ndngenuity,null,0,@USAirways I don't want a reservation change . just adding a service. Am going public with this to get help.,null,2015/2/21 5:28,Chesapeake Bay watershed,Eastern Time (US & Canada)
569125267270017000.00 ,negative,1,Customer Service Issue,1,US Airways,null,ndngenuity,null,1,All followers please note that @USAirways is not taking customer service calls . nor responding by helping via soc. media #dontflyusairways,null,2015/2/21 5:23,Chesapeake Bay watershed,Eastern Time (US & Canada)
569124893477842000.00 ,negative,1,Flight Attendant Complaints,0.6981,US Airways,null,MsDixieDeLight,null,0,@USAirways your checkin at @PHLAirport is a #shitshow . and the agent behind the counter who tried to send me to the wrong destination=rude!,null,2015/2/21 5:22,New York. NY,Eastern Time (US & Canada)
569124496990466000.00 ,negative,1,Late Flight,0.6566,US Airways,null,Terri79,null,0,@USAirways Sitting on the runway at phl for the last 30 min because the correct weights for the flight aren't in the system? #jobfail,null,2015/2/21 5:20,Earth,Eastern Time (US & Canada)
569124024426618000.00 ,neutral,0.3476,null,0,US Airways,null,franchise02,null,0,@USAirways So no idea? Thanks...,null,2015/2/21 5:18,null,Eastern Time (US & Canada)
569123565984997000.00 ,negative,1,Customer Service Issue,1,US Airways,null,franchise02,null,0,@USAirways any guesstimate on hold times? Can't change my flight online . at 45 mins and counting...,null,2015/2/21 5:16,null,Eastern Time (US & Canada)
569120836264853000.00 ,negative,1,Customer Service Issue,0.6871,US Airways,null,NYC_Allie,null,0,@USAirways Trying to change my flight due to NYC travel advisory... your online system Cancelled Flighted my entire flight. Been on hold for over 1 hr,null,2015/2/21 5:05,NYC,Eastern Time (US & Canada)
569120452586700000.00 ,negative,1,Customer Service Issue,0.6686,US Airways,null,shaun_g,null,0,@USAirways yes. But the manner with which it was done was harsh for those affected. Already checked in. No remorse. Weak alternatives.,null,2015/2/21 5:04,Nairobi,Nairobi
569119050682339000.00 ,positive,0.6729,null,null,US Airways,null,kaptainkoncrete,null,0,@USAirways ok. Thank you,null,2015/2/21 4:58,null,Central Time (US & Canada)
569118675070005000.00 ,negative,1,Can't Tell,0.6584,US Airways,null,imprfctfitlife,null,0,@USAirways told to work it out ourselves #joke #fail,null,2015/2/21 4:57,Brooklyn. NY,null
569117839308800000.00 ,negative,1,Customer Service Issue,0.6549,US Airways,null,imprfctfitlife,null,0,@USAirways incapable of seating a 2yo and mom together. Toddler in his own row #fail @CNN,null,2015/2/21 4:54,Brooklyn. NY,null
569117360965193000.00 ,negative,1,Flight Booking Problems,0.6714,US Airways,null,shaun_g,null,0,@USAirways bumping people off a flight ten minutes before takeoff because the flight is overbooked #fail,null,2015/2/21 4:52,Nairobi,Nairobi
569116333998256000.00 ,negative,1,Bad Flight,0.6774,US Airways,null,iansilverman,null,0,@USAirways you call this a window seat? #airbus321seat14Fproblems http://t.co/ZKOE6clGiU,null,2015/2/21 4:48,Philadelphia,null
569115483313582000.00 ,negative,0.6739,Customer Service Issue,0.6739,US Airways,null,kaptainkoncrete,null,0,@USAirways is there a number to call to modify reservation.  Please help. Very frustrating with american and us air merger,null,2015/2/21 4:44,null,Central Time (US & Canada)
569114772211437000.00 ,negative,1,Can't Tell,0.6593,US Airways,null,LindsaySweeting,null,0,@USAirways you've completely ruined a pro athlete's ability to prepare for a race. Now you won't help him get the bike he needs to the DR?!,null,2015/2/21 4:41,Asheville. NC,Central Time (US & Canada)
569114030268424000.00 ,negative,1,Lost Luggage,0.7081,US Airways,null,LindsaySweeting,null,0,@USAirways Cool. Now @SweetingR has been told you can't re-route his bags after he was told to leave them last night. He needs them to race.,null,2015/2/21 4:38,Asheville. NC,Central Time (US & Canada)
569108474233270000.00 ,negative,1,Late Flight,1,US Airways,null,imjipper33,null,0,@USAirways quick . let's board a plane so that we can sit on runway for 2 hours #clockwork #scareways #neverfails @AUmilo1,[38.18285051. -85.74225293],2015/2/21 4:16,nashville via minnesota,null
569108069893992000.00 ,negative,1,Customer Service Issue,0.6446,US Airways,null,LindsaySweeting,null,0,@USAirways Also . get excited . because he's going to be unable to contact you all from his destination . so you get to talk to me.,null,2015/2/21 4:15,Asheville. NC,Central Time (US & Canada)
569108027644645000.00 ,negative,0.6246,Bad Flight,0.6246,US Airways,null,ErinPlocica,null,0,@USAirways flight 705 FRA-CAT did some odd zig-zagging movements over Frankfurt... Is everything ok?,null,2015/2/21 4:15,N眉rnberg. Germany ,null
569107706302357000.00 ,negative,1,Customer Service Issue,0.6696,US Airways,null,LindsaySweeting,null,0,@USAirways It's pretty hilarious that you want @SweetingR to finish his awful experience before doing something. Make it right . now.,null,2015/2/21 4:13,Asheville. NC,Central Time (US & Canada)
569103591966793000.00 ,negative,1,Cancelled Flight,0.3384,US Airways,null,CLChicosky,null,0,@USAirways u would think if u were going to Cancelled Flight my flight . you'd rebook our seats to something other than the last row. #usairwaysfail,null,2015/2/21 3:57,null,null
569103475709054000.00 ,negative,1,Customer Service Issue,1,US Airways,null,kidchorusteach,null,0,@USAirways no online clearly states I can NOT- It says to call res. I already explained that.,null,2015/2/21 3:56,null,Eastern Time (US & Canada)
569102942088900000.00 ,negative,0.6622,Flight Booking Problems,0.6622,US Airways,null,evonleer,null,0,@USAirways dealing w fam emergency. Was told was rebooked this am to AA flight 4297 out of ORD and now it's not in system. Need help ASAP.,null,2015/2/21 3:54,Washington. DC,null
569088825420607000.00 ,positive,1,null,null,US Airways,null,WTFloris,null,0,@USAirways Got it . thanks!,null,2015/2/21 2:58,Raxacoricofallapatorius,Amsterdam
569083218554519000.00 ,negative,0.68,Can't Tell,0.35,US Airways,null,WTFloris,null,0,@USAirways Umm . can you define 'extra time'?,null,2015/2/21 2:36,Raxacoricofallapatorius,Amsterdam
569079956912758000.00 ,neutral,1,null,null,US Airways,null,WTFloris,null,0,@USAirways International,null,2015/2/21 2:23,Raxacoricofallapatorius,Amsterdam
569072664997801000.00 ,negative,1,Damaged Luggage,0.6663,US Airways,null,WTFloris,null,0,@USAirways Oh yes . because I had loads of time running to my connecting flight after you delayed me for about 90 minutes...,null,2015/2/21 1:54,Raxacoricofallapatorius,Amsterdam
569064161747083000.00 ,negative,1,Damaged Luggage,1,US Airways,null,WTFloris,null,0,@USAirways Hey . my bag was damaged flying with you yesterday. What can I do?,null,2015/2/21 1:20,Raxacoricofallapatorius,Amsterdam
569040346262282000.00 ,neutral,0.6872,null,0,US Airways,null,welshlinds,null,0,@USAirways landed at Phoenix . but we had to board a flight quickly to Vegas so no time at the airport. What now?,null,2015/2/20 23:46,null,null
569039105775939000.00 ,neutral,0.6872,null,0,US Airways,null,welshlinds,null,0,@USAirways I left something on a recent flight today. Who do I contact to retrieve it please? Thanks!,null,2015/2/20 23:41,null,null
569033300662218000.00 ,negative,1,Late Flight,1,US Airways,null,yvonneokaka,null,0,@USAirways @AmericanAir flight 849's four subsequent delays destroyed my travel plans this evening. Looking to resolve this matter.,null,2015/2/20 23:18,null,Quito
569031663520489000.00 ,negative,1,Lost Luggage,1,US Airways,null,uzerandloseher,null,0,@USAirways I did at 7 pm! Still no bag..,null,2015/2/20 23:11,New York. NY,Central Time (US & Canada)
569021593852239000.00 ,positive,1,null,null,US Airways,null,_G_Stevens,null,0,@USAirways Just spoke with a representative. Moved my flight earlier. Thank you so much for the follow up.,null,2015/2/20 22:31,NYC,Eastern Time (US & Canada)
569016660927123000.00 ,negative,1,Customer Service Issue,1,US Airways,null,stephenrodrick,null,1,@USAirways Congrats . you've just lost a customer for good. When I made a United weather change . free/5 min. You guys 2 hrs on hold &amp; $25.,null,2015/2/20 22:11,null,Arizona
569016588411789000.00 ,negative,1,Customer Service Issue,1,US Airways,null,stephenrodrick,null,0,@USAirways So when was I supposed to call the Internet Desk? Especially since my reservation told me to directly call the main 1-800 number?,null,2015/2/20 22:11,null,Arizona
569016065600008000.00 ,negative,1,Late Flight,1,US Airways,null,scottydont11,null,0,@USAirways Not only did u lose the flight plan! Now ur flight crew is FAA timed out! Thx for havin us sit on the tarmac for an hr! #Pathetic,null,2015/2/20 22:09,El Paso. TX,Mountain Time (US & Canada)
